order_id,fecha_pedido,producto_categoria,zona_destino,carrier,peso_kg,valor_mercaderia,costo_envio,dias_prometidos,estado,dias_reales,entrega_a_tiempo,fecha_entrega,mes,trimestre,semana
ORD-00157,2023-01-23 18:44:00.048009,Ferretería,GBA Norte,Andreani,10.34,16518.88,2152.73,2,En tránsito,2,True,2023-01-25 18:44:00.048009,1,1,4
ORD-00158,2023-01-23 22:14:16.971394,Farmacia,CABA,Correo Argentino,4.81,3407.72,1121.4,7,Entregado,8,False,2023-01-31 22:14:16.971394,1,1,4
ORD-00159,2023-01-24 01:44:33.894778,Electrónica,GBA Norte,PickIt,0.44,3482.45,1796.25,3,Entregado,4,False,2023-01-28 01:44:33.894778,1,1,4
ORD-00160,2023-01-24 05:14:50.818163,Alimentos,GBA Oeste,OCA,1.28,1814.69,1753.28,5,Demorado,3,True,2023-01-27 05:14:50.818163,1,1,4
ORD-00161,2023-01-24 08:45:07.741548,Alimentos,CABA,Correo Argentino,10.07,1445.27,1739.22,3,En tránsito,3,True,2023-01-27 08:45:07.741548,1,1,4
ORD-00162,2023-01-24 12:15:24.664932,Electrónica,GBA Oeste,Correo Argentino,2.02,3601.33,1341.3,5,Entregado,5,True,2023-01-29 12:15:24.664932,1,1,4
ORD-00163,2023-01-24 15:45:41.588317,Farmacia,GBA Norte,Rappi Envíos,0.36,101.37,802.17,7,Entregado,7,True,2023-01-31 15:45:41.588317,1,1,4
ORD-00164,2023-01-24 19:15:58.511702,Electrónica,CABA,Correo Argentino,1.84,588.62,1618.97,2,Entregado,3,False,2023-01-27 19:15:58.511702,1,1,4
ORD-00165,2023-01-24 22:46:15.435087,Alimentos,GBA Norte,Rappi Envíos,3.58,281.32,2410.21,3,Entregado,3,True,2023-01-27 22:46:15.435087,1,1,4
ORD-00166,2023-01-25 02:16:32.358471,Indumentaria,CABA,OCA,18.03,166.62,2109.78,3,Entregado,1,True,2023-01-26 02:16:32.358471,1,1,4
ORD-00167,2023-01-25 05:46:49.281856,Ferretería,GBA Norte,OCA,1.17,508.42,405.61,7,Entregado,6,True,2023-01-31 05:46:49.281856,1,1,4
ORD-00168,2023-01-25 09:17:06.205241,Alimentos,GBA Oeste,PickIt,2.17,348.0,204.49,2,Demorado,1,True,2023-01-26 09:17:06.205241,1,1,4
ORD-00169,2023-01-25 12:47:23.128625,Electrónica,GBA Oeste,Rappi Envíos,6.35,3619.88,1322.58,3,Entregado,2,True,2023-01-27 12:47:23.128625,1,1,4
ORD-00170,2023-01-25 16:17:40.052010,Ferretería,GBA Norte,Rappi Envíos,1.32,1201.87,1973.2,2,Entregado,2,True,2023-01-27 16:17:40.052010,1,1,4
ORD-00171,2023-01-25 19:47:56.975395,Electrónica,CABA,Andreani,0.35,146.94,887.67,7,Entregado,5,True,2023-01-30 19:47:56.975395,1,1,4
ORD-00172,2023-01-25 23:18:13.898779,Electrónica,GBA Sur,Andreani,8.92,1501.23,1797.91,3,Devuelto,4,False,2023-01-29 23:18:13.898779,1,1,4
ORD-00173,2023-01-26 02:48:30.822164,Indumentaria,GBA Oeste,PickIt,2.01,398.54,2340.01,5,Entregado,7,False,2023-02-02 02:48:30.822164,1,1,4
ORD-00174,2023-01-26 06:18:47.745549,Ferretería,GBA Oeste,OCA,2.1,1167.12,1228.61,5,Entregado,5,True,2023-01-31 06:18:47.745549,1,1,4
ORD-00175,2023-01-26 09:49:04.668933,Ferretería,Rosario,Andreani,2.91,1625.75,723.78,3,Entregado,5,False,2023-01-31 09:49:04.668933,1,1,4
ORD-00176,2023-01-26 13:19:21.592318,Indumentaria,GBA Sur,Correo Argentino,0.1,517.76,2306.73,3,Entregado,1,True,2023-01-27 13:19:21.592318,1,1,4
ORD-00177,2023-01-26 16:49:38.515703,Alimentos,GBA Norte,OCA,8.03,1362.89,1259.82,3,Entregado,4,False,2023-01-30 16:49:38.515703,1,1,4
ORD-00178,2023-01-26 20:19:55.439087,Electrónica,CABA,Correo Argentino,1.35,1639.38,1108.42,3,En tránsito,5,False,2023-01-31 20:19:55.439087,1,1,4
ORD-00179,2023-01-26 23:50:12.362472,Farmacia,Rosario,Rappi Envíos,1.52,930.51,980.4,3,Entregado,5,False,2023-01-31 23:50:12.362472,1,1,4
ORD-00180,2023-01-27 03:20:29.285857,Electrónica,GBA Norte,OCA,0.57,533.99,1144.09,2,Entregado,1,True,2023-01-28 03:20:29.285857,1,1,4
ORD-00181,2023-01-27 06:50:46.209241,Electrónica,Córdoba,PickIt,1.43,1100.08,1733.1,3,Entregado,6,False,2023-02-02 06:50:46.209241,1,1,4
ORD-00182,2023-01-27 10:21:03.132626,Alimentos,GBA Oeste,Rappi Envíos,4.89,953.86,1169.24,7,Demorado,10,False,2023-02-06 10:21:03.132626,1,1,4
ORD-00183,2023-01-27 13:51:20.056011,Electrónica,Córdoba,Rappi Envíos,4.83,1504.96,911.93,2,Entregado,2,True,2023-01-29 13:51:20.056011,1,1,4
ORD-00184,2023-01-27 17:21:36.979395,Indumentaria,GBA Oeste,Correo Argentino,8.24,842.38,1897.55,5,En tránsito,6,False,2023-02-02 17:21:36.979395,1,1,4
ORD-00185,2023-01-27 20:51:53.902780,Indumentaria,GBA Oeste,Rappi Envíos,1.55,332.95,626.98,1,Entregado,1,True,2023-01-28 20:51:53.902780,1,1,4
ORD-00186,2023-01-28 00:22:10.826165,Ferretería,Córdoba,Andreani,3.7,926.11,624.54,3,Entregado,2,True,2023-01-30 00:22:10.826165,1,1,4
ORD-00187,2023-01-28 03:52:27.749549,Farmacia,Córdoba,OCA,2.12,1520.32,1786.62,1,En tránsito,1,True,2023-01-29 03:52:27.749549,1,1,4
ORD-00188,2023-01-28 07:22:44.672934,Electrónica,GBA Norte,Andreani,4.89,1319.67,2186.76,3,Entregado,2,True,2023-01-30 07:22:44.672934,1,1,4
ORD-00189,2023-01-28 10:53:01.596319,Electrónica,Rosario,Correo Argentino,3.74,981.49,716.85,1,Entregado,1,True,2023-01-29 10:53:01.596319,1,1,4
ORD-00190,2023-01-28 14:23:18.519703,Alimentos,Rosario,Correo Argentino,1.38,674.11,599.14,3,Entregado,1,True,2023-01-29 14:23:18.519703,1,1,4
ORD-00191,2023-01-28 17:53:35.443088,Indumentaria,Córdoba,OCA,1.23,640.12,1725.22,3,Entregado,4,False,2023-02-01 17:53:35.443088,1,1,4
ORD-00192,2023-01-28 21:23:52.366473,Farmacia,GBA Norte,Rappi Envíos,0.87,710.14,1608.89,5,Entregado,4,True,2023-02-01 21:23:52.366473,1,1,4
ORD-00193,2023-01-29 00:54:09.289857,Ferretería,Rosario,PickIt,2.58,3216.86,1201.04,3,Entregado,5,False,2023-02-03 00:54:09.289857,1,1,4
ORD-00194,2023-01-29 04:24:26.213242,Indumentaria,GBA Norte,Correo Argentino,9.96,425.03,375.27,7,Entregado,6,True,2023-02-04 04:24:26.213242,1,1,4
ORD-00195,2023-01-29 07:54:43.136627,Ferretería,GBA Norte,OCA,0.67,1201.1,365.7,5,Entregado,7,False,2023-02-05 07:54:43.136627,1,1,4
ORD-00196,2023-01-29 11:25:00.060012,Alimentos,GBA Oeste,PickIt,0.3,311.69,1976.75,2,Entregado,1,True,2023-01-30 11:25:00.060012,1,1,4
ORD-00197,2023-01-29 14:55:16.983396,Alimentos,Rosario,Rappi Envíos,0.38,2356.03,1211.66,2,Entregado,3,False,2023-02-01 14:55:16.983396,1,1,4
ORD-00198,2023-01-29 18:25:33.906781,Electrónica,Rosario,Correo Argentino,4.58,641.54,2166.22,1,Entregado,1,True,2023-01-30 18:25:33.906781,1,1,4
ORD-00199,2023-01-29 21:55:50.830166,Farmacia,GBA Oeste,OCA,1.29,480.29,1500.62,3,Entregado,3,True,2023-02-01 21:55:50.830166,1,1,4
ORD-00200,2023-01-30 01:26:07.753550,Ferretería,Córdoba,OCA,0.76,1360.28,1604.03,3,En tránsito,4,False,2023-02-03 01:26:07.753550,1,1,5
ORD-00201,2023-01-30 04:56:24.676935,Indumentaria,GBA Oeste,OCA,1.31,93.62,2345.36,7,Entregado,6,True,2023-02-05 04:56:24.676935,1,1,5
ORD-00202,2023-01-30 08:26:41.600320,Alimentos,Rosario,Correo Argentino,3.11,299.02,536.85,3,Entregado,5,False,2023-02-04 08:26:41.600320,1,1,5
ORD-00203,2023-01-30 11:56:58.523704,Electrónica,Rosario,PickIt,2.37,1573.27,1426.11,5,Entregado,5,True,2023-02-04 11:56:58.523704,1,1,5
ORD-00204,2023-01-30 15:27:15.447089,Electrónica,Córdoba,OCA,4.08,3024.82,286.63,2,Entregado,4,False,2023-02-03 15:27:15.447089,1,1,5
ORD-00205,2023-01-30 18:57:32.370474,Ferretería,GBA Oeste,Rappi Envíos,1.24,1721.48,993.47,2,Entregado,1,True,2023-01-31 18:57:32.370474,1,1,5
ORD-00206,2023-01-30 22:27:49.293858,Alimentos,CABA,OCA,1.8,1260.71,498.03,5,Entregado,4,True,2023-02-03 22:27:49.293858,1,1,5
ORD-00207,2023-01-31 01:58:06.217243,Farmacia,CABA,PickIt,0.32,12214.56,591.41,2,Entregado,5,False,2023-02-05 01:58:06.217243,1,1,5
ORD-00208,2023-01-31 05:28:23.140628,Alimentos,Córdoba,Correo Argentino,0.23,1792.56,2346.77,5,Entregado,2,True,2023-02-02 05:28:23.140628,1,1,5
ORD-00209,2023-01-31 08:58:40.064012,Ferretería,GBA Oeste,OCA,1.86,385.86,1585.1,2,Entregado,3,False,2023-02-03 08:58:40.064012,1,1,5
ORD-00210,2023-01-31 12:28:56.987397,Ferretería,GBA Oeste,OCA,1.08,3055.39,2246.57,5,Entregado,5,True,2023-02-05 12:28:56.987397,1,1,5
ORD-00211,2023-01-31 15:59:13.910782,Alimentos,GBA Norte,Rappi Envíos,2.85,577.65,1192.27,5,Entregado,4,True,2023-02-04 15:59:13.910782,1,1,5
ORD-00212,2023-01-31 19:29:30.834166,Ferretería,Rosario,Rappi Envíos,0.13,540.1,1554.46,3,Entregado,5,False,2023-02-05 19:29:30.834166,1,1,5
ORD-00213,2023-01-31 22:59:47.757551,Alimentos,GBA Sur,OCA,0.39,275.63,225.42,5,Entregado,6,False,2023-02-06 22:59:47.757551,1,1,5
ORD-00214,2023-02-01 02:30:04.680936,Indumentaria,Córdoba,OCA,6.01,726.75,1253.33,2,Devuelto,2,True,2023-02-03 02:30:04.680936,2,1,5
ORD-00215,2023-02-01 06:00:21.604320,Alimentos,GBA Sur,Rappi Envíos,2.51,320.7,1475.53,2,Entregado,1,True,2023-02-02 06:00:21.604320,2,1,5
ORD-00216,2023-02-01 09:30:38.527705,Alimentos,GBA Sur,PickIt,3.73,1914.91,189.43,2,Entregado,1,True,2023-02-02 09:30:38.527705,2,1,5
ORD-00217,2023-02-01 13:00:55.451090,Ferretería,Córdoba,Andreani,5.53,967.37,2005.3,2,Demorado,2,True,2023-02-03 13:00:55.451090,2,1,5
ORD-00218,2023-02-01 16:31:12.374474,Ferretería,GBA Oeste,Andreani,1.87,281.19,844.24,3,Entregado,3,True,2023-02-04 16:31:12.374474,2,1,5
ORD-00219,2023-02-01 20:01:29.297859,Electrónica,Córdoba,OCA,4.29,1011.26,1213.34,5,Devuelto,5,True,2023-02-06 20:01:29.297859,2,1,5
ORD-00220,2023-02-01 23:31:46.221244,Electrónica,GBA Sur,Rappi Envíos,2.23,2962.63,1408.73,1,Entregado,1,True,2023-02-02 23:31:46.221244,2,1,5
ORD-00221,2023-02-02 03:02:03.144628,Indumentaria,Rosario,Correo Argentino,0.76,5553.93,2481.66,7,Entregado,7,True,2023-02-09 03:02:03.144628,2,1,5
ORD-00222,2023-02-02 06:32:20.068013,Electrónica,Rosario,Correo Argentino,1.24,183.16,383.08,7,Entregado,8,False,2023-02-10 06:32:20.068013,2,1,5
ORD-00223,2023-02-02 10:02:36.991398,Alimentos,Rosario,Andreani,2.02,503.54,1454.91,5,Entregado,8,False,2023-02-10 10:02:36.991398,2,1,5
ORD-00224,2023-02-02 13:32:53.914782,Ferretería,GBA Oeste,PickIt,1.14,302.07,1396.9,7,Devuelto,8,False,2023-02-10 13:32:53.914782,2,1,5
ORD-00225,2023-02-02 17:03:10.838167,Electrónica,CABA,Andreani,1.23,1561.73,311.94,5,En tránsito,4,True,2023-02-06 17:03:10.838167,2,1,5
ORD-00226,2023-02-02 20:33:27.761552,Electrónica,Córdoba,OCA,1.23,268.03,1639.76,3,Entregado,2,True,2023-02-04 20:33:27.761552,2,1,5
ORD-00227,2023-02-03 00:03:44.684936,Indumentaria,Rosario,PickIt,0.39,3162.87,824.11,3,Entregado,4,False,2023-02-07 00:03:44.684936,2,1,5
ORD-00228,2023-02-03 03:34:01.608321,Indumentaria,Córdoba,Correo Argentino,0.27,3654.42,393.85,3,Demorado,6,False,2023-02-09 03:34:01.608321,2,1,5
ORD-00229,2023-02-03 07:04:18.531706,Alimentos,Rosario,Rappi Envíos,0.14,2485.23,569.81,2,En tránsito,1,True,2023-02-04 07:04:18.531706,2,1,5
ORD-00230,2023-02-03 10:34:35.455091,Ferretería,GBA Oeste,Rappi Envíos,0.35,535.24,2085.47,2,Entregado,1,True,2023-02-04 10:34:35.455091,2,1,5
ORD-00231,2023-02-03 14:04:52.378475,Indumentaria,CABA,OCA,1.26,570.03,394.69,3,En tránsito,3,True,2023-02-06 14:04:52.378475,2,1,5
ORD-00232,2023-02-03 17:35:09.301860,Electrónica,CABA,Andreani,2.7,694.61,1247.28,2,Demorado,4,False,2023-02-07 17:35:09.301860,2,1,5
ORD-00233,2023-02-03 21:05:26.225245,Ferretería,Rosario,OCA,0.63,3311.23,608.89,7,Entregado,9,False,2023-02-12 21:05:26.225245,2,1,5
ORD-00234,2023-02-04 00:35:43.148629,Ferretería,GBA Oeste,Rappi Envíos,6.57,200.73,531.45,3,Entregado,5,False,2023-02-09 00:35:43.148629,2,1,5
ORD-00235,2023-02-04 04:06:00.072014,Electrónica,GBA Norte,Correo Argentino,4.96,1613.44,633.42,3,Cancelado,1,True,2023-02-05 04:06:00.072014,2,1,5
ORD-00236,2023-02-04 07:36:16.995399,Indumentaria,Córdoba,Rappi Envíos,2.21,431.19,1308.04,2,Entregado,2,True,2023-02-06 07:36:16.995399,2,1,5
ORD-00237,2023-02-04 11:06:33.918783,Electrónica,Córdoba,PickIt,3.86,720.96,708.8,3,Entregado,4,False,2023-02-08 11:06:33.918783,2,1,5
ORD-00238,2023-02-04 14:36:50.842168,Ferretería,GBA Sur,Rappi Envíos,1.37,2289.63,377.32,2,Entregado,1,True,2023-02-05 14:36:50.842168,2,1,5
ORD-00239,2023-02-04 18:07:07.765553,Farmacia,GBA Oeste,Rappi Envíos,0.11,240.94,2033.29,1,Demorado,1,True,2023-02-05 18:07:07.765553,2,1,5
ORD-00240,2023-02-04 21:37:24.688937,Farmacia,GBA Sur,PickIt,7.04,830.69,1418.58,7,Entregado,6,True,2023-02-10 21:37:24.688937,2,1,5
ORD-00241,2023-02-05 01:07:41.612322,Alimentos,Rosario,Andreani,0.41,964.07,518.61,2,Entregado,2,True,2023-02-07 01:07:41.612322,2,1,5
ORD-00242,2023-02-05 04:37:58.535707,Electrónica,GBA Sur,Rappi Envíos,8.87,1056.38,1257.86,3,Entregado,3,True,2023-02-08 04:37:58.535707,2,1,5
ORD-00243,2023-02-05 08:08:15.459091,Electrónica,CABA,OCA,2.55,989.12,310.65,1,Entregado,1,True,2023-02-06 08:08:15.459091,2,1,5
ORD-00244,2023-02-05 11:38:32.382476,Alimentos,Córdoba,Rappi Envíos,1.09,1913.44,1514.01,7,Devuelto,6,True,2023-02-11 11:38:32.382476,2,1,5
ORD-00245,2023-02-05 15:08:49.305861,Alimentos,GBA Sur,OCA,2.05,697.85,949.72,3,Demorado,4,False,2023-02-09 15:08:49.305861,2,1,5
ORD-00246,2023-02-05 18:39:06.229245,Alimentos,CABA,PickIt,2.09,1580.3,393.29,3,Entregado,1,True,2023-02-06 18:39:06.229245,2,1,5
ORD-00247,2023-02-05 22:09:23.152630,Ferretería,GBA Oeste,Rappi Envíos,0.1,1525.14,581.56,5,Entregado,5,True,2023-02-10 22:09:23.152630,2,1,5
ORD-00248,2023-02-06 01:39:40.076015,Electrónica,GBA Sur,PickIt,1.32,1459.82,962.4,3,Entregado,2,True,2023-02-08 01:39:40.076015,2,1,6
ORD-00249,2023-02-06 05:09:56.999399,Ferretería,Rosario,PickIt,4.04,1859.08,2045.06,1,Entregado,3,False,2023-02-09 05:09:56.999399,2,1,6
ORD-00250,2023-02-06 08:40:13.922784,Alimentos,Rosario,Andreani,2.14,1454.01,558.33,3,En tránsito,1,True,2023-02-07 08:40:13.922784,2,1,6
ORD-00251,2023-02-06 12:10:30.846169,Electrónica,Rosario,Rappi Envíos,0.84,1002.58,407.71,2,En tránsito,2,True,2023-02-08 12:10:30.846169,2,1,6
ORD-00252,2023-02-06 15:40:47.769553,Ferretería,Córdoba,OCA,1.22,308.29,1362.46,3,Entregado,4,False,2023-02-10 15:40:47.769553,2,1,6
ORD-00253,2023-02-06 19:11:04.692938,Ferretería,GBA Sur,OCA,5.96,4260.69,1462.94,3,Entregado,3,True,2023-02-09 19:11:04.692938,2,1,6
ORD-00254,2023-02-06 22:41:21.616323,Alimentos,GBA Oeste,Rappi Envíos,2.24,5970.74,362.07,5,Entregado,7,False,2023-02-13 22:41:21.616323,2,1,6
ORD-00255,2023-02-07 02:11:38.539707,Electrónica,GBA Sur,Andreani,2.25,765.55,818.54,2,Entregado,3,False,2023-02-10 02:11:38.539707,2,1,6
ORD-00256,2023-02-07 05:41:55.463092,Alimentos,Córdoba,Andreani,9.77,1730.92,767.5,2,Entregado,3,False,2023-02-10 05:41:55.463092,2,1,6
ORD-00257,2023-02-07 09:12:12.386477,Electrónica,CABA,Andreani,1.16,634.21,587.62,7,Entregado,4,True,2023-02-11 09:12:12.386477,2,1,6
ORD-00258,2023-02-07 12:42:29.309861,Farmacia,Córdoba,OCA,1.96,533.67,891.75,7,Entregado,9,False,2023-02-16 12:42:29.309861,2,1,6
ORD-00259,2023-02-07 16:12:46.233246,Indumentaria,Rosario,PickIt,5.01,1159.0,237.21,7,Entregado,9,False,2023-02-16 16:12:46.233246,2,1,6
ORD-00260,2023-02-07 19:43:03.156631,Indumentaria,CABA,Andreani,4.27,18168.7,1681.14,3,Devuelto,1,True,2023-02-08 19:43:03.156631,2,1,6
ORD-00261,2023-02-07 23:13:20.080016,Indumentaria,Rosario,OCA,0.93,5406.44,2472.94,2,Entregado,4,False,2023-02-11 23:13:20.080016,2,1,6
ORD-00262,2023-02-08 02:43:37.003400,Alimentos,GBA Norte,OCA,0.49,4654.24,1640.01,5,En tránsito,6,False,2023-02-14 02:43:37.003400,2,1,6
ORD-00263,2023-02-08 06:13:53.926785,Farmacia,Córdoba,PickIt,3.62,1842.3,998.53,2,Entregado,2,True,2023-02-10 06:13:53.926785,2,1,6
ORD-00264,2023-02-08 09:44:10.850170,Electrónica,Córdoba,Rappi Envíos,0.89,438.11,1719.59,2,Entregado,2,True,2023-02-10 09:44:10.850170,2,1,6
ORD-00265,2023-02-08 13:14:27.773554,Ferretería,GBA Oeste,Rappi Envíos,7.68,3092.75,1493.06,2,Entregado,1,True,2023-02-09 13:14:27.773554,2,1,6
ORD-00266,2023-02-08 16:44:44.696939,Electrónica,GBA Sur,Andreani,0.42,63.93,2139.88,3,Entregado,4,False,2023-02-12 16:44:44.696939,2,1,6
ORD-00267,2023-02-08 20:15:01.620324,Ferretería,CABA,Andreani,1.15,1621.12,1611.41,2,Entregado,1,True,2023-02-09 20:15:01.620324,2,1,6
ORD-00268,2023-02-08 23:45:18.543708,Electrónica,CABA,PickIt,0.17,3287.48,1640.08,5,Entregado,4,True,2023-02-12 23:45:18.543708,2,1,6
ORD-00269,2023-02-09 03:15:35.467093,Farmacia,GBA Oeste,Andreani,3.65,1276.0,670.91,1,En tránsito,1,True,2023-02-10 03:15:35.467093,2,1,6
ORD-00270,2023-02-09 06:45:52.390478,Ferretería,GBA Oeste,PickIt,6.66,5763.92,1126.72,2,Devuelto,1,True,2023-02-10 06:45:52.390478,2,1,6
ORD-00271,2023-02-09 10:16:09.313862,Alimentos,GBA Sur,OCA,3.03,263.52,959.38,3,Entregado,4,False,2023-02-13 10:16:09.313862,2,1,6
ORD-00272,2023-02-09 13:46:26.237247,Electrónica,Rosario,Andreani,8.33,5435.44,176.85,3,Entregado,3,True,2023-02-12 13:46:26.237247,2,1,6
ORD-00273,2023-02-09 17:16:43.160632,Electrónica,GBA Sur,OCA,0.41,936.63,886.21,7,Entregado,9,False,2023-02-18 17:16:43.160632,2,1,6
ORD-00274,2023-02-09 20:47:00.084016,Ferretería,Córdoba,Correo Argentino,0.28,4678.73,1292.25,7,Entregado,9,False,2023-02-18 20:47:00.084016,2,1,6
ORD-00275,2023-02-10 00:17:17.007401,Alimentos,Rosario,PickIt,5.47,3041.78,1559.64,2,Entregado,5,False,2023-02-15 00:17:17.007401,2,1,6
ORD-00276,2023-02-10 03:47:33.930786,Alimentos,GBA Norte,Correo Argentino,5.8,4984.41,2346.24,7,Demorado,4,True,2023-02-14 03:47:33.930786,2,1,6
ORD-00277,2023-02-10 07:17:50.854170,Farmacia,GBA Sur,Andreani,5.33,2908.71,711.92,3,Entregado,1,True,2023-02-11 07:17:50.854170,2,1,6
ORD-00278,2023-02-10 10:48:07.777555,Alimentos,GBA Oeste,OCA,4.81,2190.61,508.21,3,Demorado,3,True,2023-02-13 10:48:07.777555,2,1,6
ORD-00279,2023-02-10 14:18:24.700940,Alimentos,Rosario,Andreani,1.35,4299.11,2193.2,5,Entregado,6,False,2023-02-16 14:18:24.700940,2,1,6
ORD-00280,2023-02-10 17:48:41.624324,Alimentos,GBA Sur,Correo Argentino,0.74,1159.19,2363.34,7,Entregado,6,True,2023-02-16 17:48:41.624324,2,1,6
ORD-00281,2023-02-10 21:18:58.547709,Indumentaria,CABA,Andreani,7.93,2002.88,1296.69,2,Entregado,4,False,2023-02-14 21:18:58.547709,2,1,6
ORD-00282,2023-02-11 00:49:15.471094,Farmacia,GBA Norte,Rappi Envíos,1.1,1092.67,420.76,2,Entregado,1,True,2023-02-12 00:49:15.471094,2,1,6
ORD-00283,2023-02-11 04:19:32.394478,Electrónica,Córdoba,Correo Argentino,1.52,552.34,1290.66,3,Devuelto,4,False,2023-02-15 04:19:32.394478,2,1,6
ORD-00284,2023-02-11 07:49:49.317863,Ferretería,CABA,Andreani,3.61,1857.42,407.19,2,En tránsito,2,True,2023-02-13 07:49:49.317863,2,1,6
ORD-00285,2023-02-11 11:20:06.241248,Electrónica,CABA,OCA,1.04,1335.08,2225.49,3,Entregado,2,True,2023-02-13 11:20:06.241248,2,1,6
ORD-00286,2023-02-11 14:50:23.164632,Farmacia,GBA Norte,Andreani,5.13,3854.41,1814.15,3,Cancelado,3,True,2023-02-14 14:50:23.164632,2,1,6
ORD-00287,2023-02-11 18:20:40.088017,Ferretería,Córdoba,OCA,0.22,904.83,716.67,5,Entregado,6,False,2023-02-17 18:20:40.088017,2,1,6
ORD-00288,2023-02-11 21:50:57.011402,Farmacia,GBA Oeste,Rappi Envíos,4.7,512.5,2233.72,2,Entregado,4,False,2023-02-15 21:50:57.011402,2,1,6
ORD-00289,2023-02-12 01:21:13.934786,Alimentos,Rosario,Andreani,2.76,3800.96,1649.07,2,Demorado,4,False,2023-02-16 01:21:13.934786,2,1,6
ORD-00290,2023-02-12 04:51:30.858171,Ferretería,Córdoba,Rappi Envíos,2.55,1168.34,2390.17,5,Entregado,2,True,2023-02-14 04:51:30.858171,2,1,6
ORD-00291,2023-02-12 08:21:47.781556,Alimentos,GBA Sur,Correo Argentino,1.84,497.09,2454.13,3,Entregado,1,True,2023-02-13 08:21:47.781556,2,1,6
ORD-00292,2023-02-12 11:52:04.704940,Electrónica,CABA,OCA,0.97,4398.62,157.71,5,Entregado,4,True,2023-02-16 11:52:04.704940,2,1,6
ORD-00293,2023-02-12 15:22:21.628325,Electrónica,GBA Sur,Correo Argentino,1.87,2770.44,432.5,7,Entregado,8,False,2023-02-20 15:22:21.628325,2,1,6
ORD-00294,2023-02-12 18:52:38.551710,Ferretería,GBA Oeste,OCA,1.79,6966.25,1435.27,7,Entregado,7,True,2023-02-19 18:52:38.551710,2,1,6
ORD-00295,2023-02-12 22:22:55.475095,Ferretería,GBA Sur,Rappi Envíos,2.63,779.84,2396.25,3,Entregado,4,False,2023-02-16 22:22:55.475095,2,1,6
ORD-00296,2023-02-13 01:53:12.398479,Farmacia,Córdoba,PickIt,0.99,678.03,2486.45,3,Entregado,8,False,2023-02-21 01:53:12.398479,2,1,7
ORD-00297,2023-02-13 05:23:29.321864,Farmacia,GBA Sur,Andreani,0.24,369.97,1483.41,1,Entregado,1,True,2023-02-14 05:23:29.321864,2,1,7
ORD-00298,2023-02-13 08:53:46.245249,Alimentos,GBA Oeste,Rappi Envíos,0.47,622.1,558.43,5,Entregado,6,False,2023-02-19 08:53:46.245249,2,1,7
ORD-00299,2023-02-13 12:24:03.168633,Ferretería,GBA Oeste,OCA,3.6,745.19,533.17,7,Demorado,7,True,2023-02-20 12:24:03.168633,2,1,7
ORD-00300,2023-02-13 15:54:20.092018,Electrónica,GBA Oeste,OCA,0.1,2171.13,1945.07,1,Entregado,2,False,2023-02-15 15:54:20.092018,2,1,7
ORD-00301,2023-02-13 19:24:37.015403,Farmacia,Córdoba,OCA,5.82,432.95,1541.05,1,Entregado,3,False,2023-02-16 19:24:37.015403,2,1,7
ORD-00302,2023-02-13 22:54:53.938787,Farmacia,GBA Oeste,OCA,3.56,564.91,1439.62,5,Entregado,6,False,2023-02-19 22:54:53.938787,2,1,7
ORD-00303,2023-02-14 02:25:10.862172,Electrónica,CABA,Andreani,4.38,5982.88,1244.55,2,Entregado,4,False,2023-02-18 02:25:10.862172,2,1,7
ORD-00304,2023-02-14 05:55:27.785557,Farmacia,GBA Oeste,Correo Argentino,5.42,58.5,1854.07,1,Entregado,3,False,2023-02-17 05:55:27.785557,2,1,7
ORD-00305,2023-02-14 09:25:44.708941,Alimentos,GBA Sur,PickIt,0.39,1772.7,2166.43,7,En tránsito,8,False,2023-02-22 09:25:44.708941,2,1,7
ORD-00306,2023-02-14 12:56:01.632326,Ferretería,Rosario,Andreani,5.19,301.75,861.95,1,Entregado,1,True,2023-02-15 12:56:01.632326,2,1,7
ORD-00307,2023-02-14 16:26:18.555711,Electrónica,GBA Sur,OCA,2.11,490.17,669.16,2,Entregado,2,True,2023-02-16 16:26:18.555711,2,1,7
ORD-00308,2023-02-14 19:56:35.479095,Ferretería,Rosario,Andreani,6.5,4552.18,1724.97,3,En tránsito,1,True,2023-02-15 19:56:35.479095,2,1,7
ORD-00309,2023-02-14 23:26:52.402480,Farmacia,GBA Sur,Rappi Envíos,6.53,1178.0,2299.62,5,Entregado,4,True,2023-02-18 23:26:52.402480,2,1,7
ORD-00310,2023-02-15 02:57:09.325865,Farmacia,Córdoba,OCA,0.1,15632.01,968.17,3,Entregado,2,True,2023-02-17 02:57:09.325865,2,1,7
ORD-00311,2023-02-15 06:27:26.249249,Electrónica,GBA Sur,PickIt,1.45,2052.5,790.25,3,Entregado,4,False,2023-02-19 06:27:26.249249,2,1,7
ORD-00312,2023-02-15 09:57:43.172634,Alimentos,Córdoba,OCA,2.24,478.34,681.37,3,Entregado,6,False,2023-02-21 09:57:43.172634,2,1,7
ORD-00313,2023-02-15 13:28:00.096019,Indumentaria,Córdoba,PickIt,3.4,1915.51,748.05,3,Entregado,5,False,2023-02-20 13:28:00.096019,2,1,7
ORD-00314,2023-02-15 16:58:17.019403,Electrónica,GBA Oeste,PickIt,1.01,3394.71,467.09,1,Entregado,1,True,2023-02-16 16:58:17.019403,2,1,7
