order_id,fecha_pedido,fecha_entrega,mes,trimestre,semana_año,producto_categoria,zona_destino,carrier,estado,peso_kg,valor_mercaderia,costo_envio,costo_por_kg,costo_pct_valor,dias_prometidos,dias_reales,demora_dias,entrega_a_tiempo,es_devolucion
ORD-00131,2023-01-19 23:36:40.040008,2023-01-27 23:36:40.040008,1,1,2023-W03,Alimentos,Rosario,Andreani,Entregado,3.45,4156.56,1677.37,486.19,40.35,7,8,1,False,False
ORD-00132,2023-01-20 03:06:56.963392,2023-01-26 03:06:56.963392,1,1,2023-W03,Farmacia,Rosario,Correo Argentino,Entregado,0.91,3492.11,1364.29,1499.22,39.07,5,6,1,False,False
ORD-00133,2023-01-20 06:37:13.886777,2023-01-21 06:37:13.886777,1,1,2023-W03,Ferretería,GBA Oeste,PickIt,Entregado,3.11,1063.56,578.66,186.06,54.41,1,1,0,True,False
ORD-00134,2023-01-20 10:07:30.810162,2023-01-26 10:07:30.810162,1,1,2023-W03,Farmacia,Rosario,Correo Argentino,Entregado,5.66,289.94,2019.65,356.83,696.58,5,6,1,False,False
ORD-00135,2023-01-20 13:37:47.733546,2023-01-21 13:37:47.733546,1,1,2023-W03,Alimentos,GBA Oeste,Rappi Envíos,Entregado,1.54,673.79,2494.03,1619.5,370.15,3,1,-2,True,False
ORD-00136,2023-01-20 17:08:04.656931,2023-01-25 17:08:04.656931,1,1,2023-W03,Alimentos,CABA,OCA,Entregado,5.32,118.02,2427.79,456.35,2057.1,5,5,0,True,False
ORD-00137,2023-01-20 20:38:21.580316,2023-01-24 20:38:21.580316,1,1,2023-W03,Ferretería,Córdoba,PickIt,Entregado,0.5,913.12,1977.19,3954.38,216.53,3,4,1,False,False
ORD-00138,2023-01-21 00:08:38.503700,2023-01-23 00:08:38.503700,1,1,2023-W03,Indumentaria,GBA Norte,Andreani,Entregado,5.19,4454.87,1132.55,218.22,25.42,1,2,1,False,False
ORD-00139,2023-01-21 03:38:55.427085,2023-01-25 03:38:55.427085,1,1,2023-W03,Indumentaria,GBA Oeste,Rappi Envíos,Demorado,2.33,2418.76,942.66,404.58,38.97,3,4,1,False,False
ORD-00140,2023-01-21 07:09:12.350470,2023-01-25 07:09:12.350470,1,1,2023-W03,Farmacia,GBA Norte,PickIt,Entregado,0.76,1192.15,311.08,409.32,26.09,3,4,1,False,False
ORD-00141,2023-01-21 10:39:29.273854,2023-01-24 10:39:29.273854,1,1,2023-W03,Electrónica,CABA,Andreani,Entregado,1.57,529.82,1128.27,718.64,212.95,5,3,-2,True,False
ORD-00142,2023-01-21 14:09:46.197239,2023-01-26 14:09:46.197239,1,1,2023-W03,Farmacia,Córdoba,PickIt,Demorado,13.27,1239.3,516.71,38.94,41.69,5,5,0,True,False
ORD-00143,2023-01-21 17:40:03.120624,2023-01-22 17:40:03.120624,1,1,2023-W03,Ferretería,CABA,Rappi Envíos,Cancelado,4.59,9239.36,747.69,162.9,8.09,3,1,-2,True,False
ORD-00144,2023-01-21 21:10:20.044008,2023-01-23 21:10:20.044008,1,1,2023-W03,Ferretería,Rosario,PickIt,Entregado,2.57,4854.68,2245.93,873.9,46.26,5,2,-3,True,False
ORD-00145,2023-01-22 00:40:36.967393,2023-01-26 00:40:36.967393,1,1,2023-W03,Ferretería,GBA Norte,Correo Argentino,Entregado,0.37,943.6,2426.04,6556.86,257.1,3,4,1,False,False
ORD-00146,2023-01-22 04:10:53.890778,2023-01-26 04:10:53.890778,1,1,2023-W03,Ferretería,Córdoba,Rappi Envíos,Entregado,1.62,249.15,2379.11,1468.59,954.89,2,4,2,False,False
ORD-00147,2023-01-22 07:41:10.814162,2023-01-24 07:41:10.814162,1,1,2023-W03,Ferretería,Rosario,PickIt,Entregado,0.92,9977.58,604.39,656.95,6.06,3,2,-1,True,False
ORD-00148,2023-01-22 11:11:27.737547,2023-01-24 11:11:27.737547,1,1,2023-W03,Alimentos,Córdoba,OCA,Entregado,0.22,529.09,2267.1,10305.0,428.49,2,2,0,True,False
ORD-00149,2023-01-22 14:41:44.660932,2023-01-23 14:41:44.660932,1,1,2023-W03,Indumentaria,Rosario,PickIt,Entregado,2.34,1863.25,482.54,206.21,25.9,1,1,0,True,False
ORD-00150,2023-01-22 18:12:01.584316,2023-01-23 18:12:01.584316,1,1,2023-W03,Ferretería,CABA,Correo Argentino,Entregado,6.6,230.74,1343.0,203.48,582.04,2,1,-1,True,False
ORD-00151,2023-01-22 21:42:18.507701,2023-01-26 21:42:18.507701,1,1,2023-W03,Electrónica,GBA Oeste,Andreani,Entregado,3.38,793.87,1662.61,491.9,209.43,2,4,2,False,False
ORD-00152,2023-01-23 01:12:35.431086,2023-01-24 01:12:35.431086,1,1,2023-W04,Electrónica,GBA Norte,Andreani,Entregado,0.86,229.8,1236.8,1438.14,538.21,1,1,0,True,False
ORD-00153,2023-01-23 04:42:52.354470,2023-01-27 04:42:52.354470,1,1,2023-W04,Electrónica,GBA Sur,Andreani,Entregado,2.56,343.13,2386.82,932.35,695.6,5,4,-1,True,False
ORD-00154,2023-01-23 08:13:09.277855,2023-01-25 08:13:09.277855,1,1,2023-W04,Electrónica,GBA Sur,OCA,Entregado,8.61,434.97,933.05,108.37,214.51,1,2,1,False,False
ORD-00155,2023-01-23 11:43:26.201240,2023-01-24 11:43:26.201240,1,1,2023-W04,Alimentos,CABA,Correo Argentino,Entregado,3.85,1766.94,1389.34,360.87,78.63,3,1,-2,True,False
ORD-00156,2023-01-23 15:13:43.124624,2023-01-27 15:13:43.124624,1,1,2023-W04,Electrónica,GBA Norte,Rappi Envíos,Entregado,3.51,996.16,327.31,93.25,32.86,3,4,1,False,False
ORD-00157,2023-01-23 18:44:00.048009,2023-01-25 18:44:00.048009,1,1,2023-W04,Ferretería,GBA Norte,Andreani,En tránsito,10.34,16518.88,2152.73,208.19,13.03,2,2,0,True,False
ORD-00158,2023-01-23 22:14:16.971394,2023-01-31 22:14:16.971394,1,1,2023-W04,Farmacia,CABA,Correo Argentino,Entregado,4.81,3407.72,1121.4,233.14,32.91,7,8,1,False,False
ORD-00159,2023-01-24 01:44:33.894778,2023-01-28 01:44:33.894778,1,1,2023-W04,Electrónica,GBA Norte,PickIt,Entregado,0.44,3482.45,1796.25,4082.39,51.58,3,4,1,False,False
ORD-00160,2023-01-24 05:14:50.818163,2023-01-27 05:14:50.818163,1,1,2023-W04,Alimentos,GBA Oeste,OCA,Demorado,1.28,1814.69,1753.28,1369.75,96.62,5,3,-2,True,False
ORD-00161,2023-01-24 08:45:07.741548,2023-01-27 08:45:07.741548,1,1,2023-W04,Alimentos,CABA,Correo Argentino,En tránsito,10.07,1445.27,1739.22,172.71,120.34,3,3,0,True,False
ORD-00162,2023-01-24 12:15:24.664932,2023-01-29 12:15:24.664932,1,1,2023-W04,Electrónica,GBA Oeste,Correo Argentino,Entregado,2.02,3601.33,1341.3,664.01,37.24,5,5,0,True,False
ORD-00163,2023-01-24 15:45:41.588317,2023-01-31 15:45:41.588317,1,1,2023-W04,Farmacia,GBA Norte,Rappi Envíos,Entregado,0.36,101.37,802.17,2228.25,791.33,7,7,0,True,False
ORD-00164,2023-01-24 19:15:58.511702,2023-01-27 19:15:58.511702,1,1,2023-W04,Electrónica,CABA,Correo Argentino,Entregado,1.84,588.62,1618.97,879.88,275.05,2,3,1,False,False
ORD-00165,2023-01-24 22:46:15.435087,2023-01-27 22:46:15.435087,1,1,2023-W04,Alimentos,GBA Norte,Rappi Envíos,Entregado,3.58,281.32,2410.21,673.24,856.75,3,3,0,True,False
ORD-00166,2023-01-25 02:16:32.358471,2023-01-26 02:16:32.358471,1,1,2023-W04,Indumentaria,CABA,OCA,Entregado,18.03,166.62,2109.78,117.01,1266.22,3,1,-2,True,False
ORD-00167,2023-01-25 05:46:49.281856,2023-01-31 05:46:49.281856,1,1,2023-W04,Ferretería,GBA Norte,OCA,Entregado,1.17,508.42,405.61,346.68,79.78,7,6,-1,True,False
ORD-00168,2023-01-25 09:17:06.205241,2023-01-26 09:17:06.205241,1,1,2023-W04,Alimentos,GBA Oeste,PickIt,Demorado,2.17,348.0,204.49,94.24,58.76,2,1,-1,True,False
ORD-00169,2023-01-25 12:47:23.128625,2023-01-27 12:47:23.128625,1,1,2023-W04,Electrónica,GBA Oeste,Rappi Envíos,Entregado,6.35,3619.88,1322.58,208.28,36.54,3,2,-1,True,False
ORD-00170,2023-01-25 16:17:40.052010,2023-01-27 16:17:40.052010,1,1,2023-W04,Ferretería,GBA Norte,Rappi Envíos,Entregado,1.32,1201.87,1973.2,1494.85,164.18,2,2,0,True,False
ORD-00171,2023-01-25 19:47:56.975395,2023-01-30 19:47:56.975395,1,1,2023-W04,Electrónica,CABA,Andreani,Entregado,0.35,146.94,887.67,2536.2,604.1,7,5,-2,True,False
ORD-00172,2023-01-25 23:18:13.898779,2023-01-29 23:18:13.898779,1,1,2023-W04,Electrónica,GBA Sur,Andreani,Devuelto,8.92,1501.23,1797.91,201.56,119.76,3,4,1,False,True
ORD-00173,2023-01-26 02:48:30.822164,2023-02-02 02:48:30.822164,1,1,2023-W04,Indumentaria,GBA Oeste,PickIt,Entregado,2.01,398.54,2340.01,1164.18,587.15,5,7,2,False,False
ORD-00174,2023-01-26 06:18:47.745549,2023-01-31 06:18:47.745549,1,1,2023-W04,Ferretería,GBA Oeste,OCA,Entregado,2.1,1167.12,1228.61,585.05,105.27,5,5,0,True,False
ORD-00175,2023-01-26 09:49:04.668933,2023-01-31 09:49:04.668933,1,1,2023-W04,Ferretería,Rosario,Andreani,Entregado,2.91,1625.75,723.78,248.72,44.52,3,5,2,False,False
ORD-00176,2023-01-26 13:19:21.592318,2023-01-27 13:19:21.592318,1,1,2023-W04,Indumentaria,GBA Sur,Correo Argentino,Entregado,0.1,517.76,2306.73,23067.3,445.52,3,1,-2,True,False
ORD-00177,2023-01-26 16:49:38.515703,2023-01-30 16:49:38.515703,1,1,2023-W04,Alimentos,GBA Norte,OCA,Entregado,8.03,1362.89,1259.82,156.89,92.44,3,4,1,False,False
ORD-00178,2023-01-26 20:19:55.439087,2023-01-31 20:19:55.439087,1,1,2023-W04,Electrónica,CABA,Correo Argentino,En tránsito,1.35,1639.38,1108.42,821.05,67.61,3,5,2,False,False
ORD-00179,2023-01-26 23:50:12.362472,2023-01-31 23:50:12.362472,1,1,2023-W04,Farmacia,Rosario,Rappi Envíos,Entregado,1.52,930.51,980.4,645.0,105.36,3,5,2,False,False
ORD-00180,2023-01-27 03:20:29.285857,2023-01-28 03:20:29.285857,1,1,2023-W04,Electrónica,GBA Norte,OCA,Entregado,0.57,533.99,1144.09,2007.18,214.25,2,1,-1,True,False
ORD-00181,2023-01-27 06:50:46.209241,2023-02-02 06:50:46.209241,1,1,2023-W04,Electrónica,Córdoba,PickIt,Entregado,1.43,1100.08,1733.1,1211.96,157.54,3,6,3,False,False
ORD-00182,2023-01-27 10:21:03.132626,2023-02-06 10:21:03.132626,1,1,2023-W04,Alimentos,GBA Oeste,Rappi Envíos,Demorado,4.89,953.86,1169.24,239.11,122.58,7,10,3,False,False
ORD-00183,2023-01-27 13:51:20.056011,2023-01-29 13:51:20.056011,1,1,2023-W04,Electrónica,Córdoba,Rappi Envíos,Entregado,4.83,1504.96,911.93,188.81,60.59,2,2,0,True,False
ORD-00184,2023-01-27 17:21:36.979395,2023-02-02 17:21:36.979395,1,1,2023-W04,Indumentaria,GBA Oeste,Correo Argentino,En tránsito,8.24,842.38,1897.55,230.29,225.26,5,6,1,False,False
ORD-00185,2023-01-27 20:51:53.902780,2023-01-28 20:51:53.902780,1,1,2023-W04,Indumentaria,GBA Oeste,Rappi Envíos,Entregado,1.55,332.95,626.98,404.5,188.31,1,1,0,True,False
ORD-00186,2023-01-28 00:22:10.826165,2023-01-30 00:22:10.826165,1,1,2023-W04,Ferretería,Córdoba,Andreani,Entregado,3.7,926.11,624.54,168.79,67.44,3,2,-1,True,False
ORD-00187,2023-01-28 03:52:27.749549,2023-01-29 03:52:27.749549,1,1,2023-W04,Farmacia,Córdoba,OCA,En tránsito,2.12,1520.32,1786.62,842.75,117.52,1,1,0,True,False
ORD-00188,2023-01-28 07:22:44.672934,2023-01-30 07:22:44.672934,1,1,2023-W04,Electrónica,GBA Norte,Andreani,Entregado,4.89,1319.67,2186.76,447.19,165.71,3,2,-1,True,False
ORD-00189,2023-01-28 10:53:01.596319,2023-01-29 10:53:01.596319,1,1,2023-W04,Electrónica,Rosario,Correo Argentino,Entregado,3.74,981.49,716.85,191.67,73.04,1,1,0,True,False
ORD-00190,2023-01-28 14:23:18.519703,2023-01-29 14:23:18.519703,1,1,2023-W04,Alimentos,Rosario,Correo Argentino,Entregado,1.38,674.11,599.14,434.16,88.88,3,1,-2,True,False
ORD-00191,2023-01-28 17:53:35.443088,2023-02-01 17:53:35.443088,1,1,2023-W04,Indumentaria,Córdoba,OCA,Entregado,1.23,640.12,1725.22,1402.62,269.52,3,4,1,False,False
ORD-00192,2023-01-28 21:23:52.366473,2023-02-01 21:23:52.366473,1,1,2023-W04,Farmacia,GBA Norte,Rappi Envíos,Entregado,0.87,710.14,1608.89,1849.3,226.56,5,4,-1,True,False
ORD-00193,2023-01-29 00:54:09.289857,2023-02-03 00:54:09.289857,1,1,2023-W04,Ferretería,Rosario,PickIt,Entregado,2.58,3216.86,1201.04,465.52,37.34,3,5,2,False,False
ORD-00194,2023-01-29 04:24:26.213242,2023-02-04 04:24:26.213242,1,1,2023-W04,Indumentaria,GBA Norte,Correo Argentino,Entregado,9.96,425.03,375.27,37.68,88.29,7,6,-1,True,False
ORD-00195,2023-01-29 07:54:43.136627,2023-02-05 07:54:43.136627,1,1,2023-W04,Ferretería,GBA Norte,OCA,Entregado,0.67,1201.1,365.7,545.82,30.45,5,7,2,False,False
ORD-00196,2023-01-29 11:25:00.060012,2023-01-30 11:25:00.060012,1,1,2023-W04,Alimentos,GBA Oeste,PickIt,Entregado,0.3,311.69,1976.75,6589.17,634.2,2,1,-1,True,False
ORD-00197,2023-01-29 14:55:16.983396,2023-02-01 14:55:16.983396,1,1,2023-W04,Alimentos,Rosario,Rappi Envíos,Entregado,0.38,2356.03,1211.66,3188.58,51.43,2,3,1,False,False
ORD-00198,2023-01-29 18:25:33.906781,2023-01-30 18:25:33.906781,1,1,2023-W04,Electrónica,Rosario,Correo Argentino,Entregado,4.58,641.54,2166.22,472.97,337.66,1,1,0,True,False
ORD-00199,2023-01-29 21:55:50.830166,2023-02-01 21:55:50.830166,1,1,2023-W04,Farmacia,GBA Oeste,OCA,Entregado,1.29,480.29,1500.62,1163.27,312.44,3,3,0,True,False
ORD-00200,2023-01-30 01:26:07.753550,2023-02-03 01:26:07.753550,1,1,2023-W05,Ferretería,Córdoba,OCA,En tránsito,0.76,1360.28,1604.03,2110.57,117.92,3,4,1,False,False
ORD-00201,2023-01-30 04:56:24.676935,2023-02-05 04:56:24.676935,1,1,2023-W05,Indumentaria,GBA Oeste,OCA,Entregado,1.31,93.62,2345.36,1790.35,2505.19,7,6,-1,True,False
ORD-00202,2023-01-30 08:26:41.600320,2023-02-04 08:26:41.600320,1,1,2023-W05,Alimentos,Rosario,Correo Argentino,Entregado,3.11,299.02,536.85,172.62,179.54,3,5,2,False,False
ORD-00203,2023-01-30 11:56:58.523704,2023-02-04 11:56:58.523704,1,1,2023-W05,Electrónica,Rosario,PickIt,Entregado,2.37,1573.27,1426.11,601.73,90.65,5,5,0,True,False
ORD-00204,2023-01-30 15:27:15.447089,2023-02-03 15:27:15.447089,1,1,2023-W05,Electrónica,Córdoba,OCA,Entregado,4.08,3024.82,286.63,70.25,9.48,2,4,2,False,False
ORD-00205,2023-01-30 18:57:32.370474,2023-01-31 18:57:32.370474,1,1,2023-W05,Ferretería,GBA Oeste,Rappi Envíos,Entregado,1.24,1721.48,993.47,801.19,57.71,2,1,-1,True,False
ORD-00206,2023-01-30 22:27:49.293858,2023-02-03 22:27:49.293858,1,1,2023-W05,Alimentos,CABA,OCA,Entregado,1.8,1260.71,498.03,276.68,39.5,5,4,-1,True,False
ORD-00207,2023-01-31 01:58:06.217243,2023-02-05 01:58:06.217243,1,1,2023-W05,Farmacia,CABA,PickIt,Entregado,0.32,12214.56,591.41,1848.16,4.84,2,5,3,False,False
ORD-00208,2023-01-31 05:28:23.140628,2023-02-02 05:28:23.140628,1,1,2023-W05,Alimentos,Córdoba,Correo Argentino,Entregado,0.23,1792.56,2346.77,10203.35,130.92,5,2,-3,True,False
ORD-00209,2023-01-31 08:58:40.064012,2023-02-03 08:58:40.064012,1,1,2023-W05,Ferretería,GBA Oeste,OCA,Entregado,1.86,385.86,1585.1,852.2,410.8,2,3,1,False,False
ORD-00210,2023-01-31 12:28:56.987397,2023-02-05 12:28:56.987397,1,1,2023-W05,Ferretería,GBA Oeste,OCA,Entregado,1.08,3055.39,2246.57,2080.16,73.53,5,5,0,True,False
ORD-00211,2023-01-31 15:59:13.910782,2023-02-04 15:59:13.910782,1,1,2023-W05,Alimentos,GBA Norte,Rappi Envíos,Entregado,2.85,577.65,1192.27,418.34,206.4,5,4,-1,True,False
ORD-00212,2023-01-31 19:29:30.834166,2023-02-05 19:29:30.834166,1,1,2023-W05,Ferretería,Rosario,Rappi Envíos,Entregado,0.13,540.1,1554.46,11957.38,287.81,3,5,2,False,False
ORD-00213,2023-01-31 22:59:47.757551,2023-02-06 22:59:47.757551,1,1,2023-W05,Alimentos,GBA Sur,OCA,Entregado,0.39,275.63,225.42,578.0,81.78,5,6,1,False,False
ORD-00214,2023-02-01 02:30:04.680936,2023-02-03 02:30:04.680936,2,1,2023-W05,Indumentaria,Córdoba,OCA,Devuelto,6.01,726.75,1253.33,208.54,172.46,2,2,0,True,True
ORD-00215,2023-02-01 06:00:21.604320,2023-02-02 06:00:21.604320,2,1,2023-W05,Alimentos,GBA Sur,Rappi Envíos,Entregado,2.51,320.7,1475.53,587.86,460.1,2,1,-1,True,False
ORD-00216,2023-02-01 09:30:38.527705,2023-02-02 09:30:38.527705,2,1,2023-W05,Alimentos,GBA Sur,PickIt,Entregado,3.73,1914.91,189.43,50.79,9.89,2,1,-1,True,False
ORD-00217,2023-02-01 13:00:55.451090,2023-02-03 13:00:55.451090,2,1,2023-W05,Ferretería,Córdoba,Andreani,Demorado,5.53,967.37,2005.3,362.62,207.29,2,2,0,True,False
ORD-00218,2023-02-01 16:31:12.374474,2023-02-04 16:31:12.374474,2,1,2023-W05,Ferretería,GBA Oeste,Andreani,Entregado,1.87,281.19,844.24,451.47,300.24,3,3,0,True,False
ORD-00219,2023-02-01 20:01:29.297859,2023-02-06 20:01:29.297859,2,1,2023-W05,Electrónica,Córdoba,OCA,Devuelto,4.29,1011.26,1213.34,282.83,119.98,5,5,0,True,True
ORD-00220,2023-02-01 23:31:46.221244,2023-02-02 23:31:46.221244,2,1,2023-W05,Electrónica,GBA Sur,Rappi Envíos,Entregado,2.23,2962.63,1408.73,631.72,47.55,1,1,0,True,False
ORD-00221,2023-02-02 03:02:03.144628,2023-02-09 03:02:03.144628,2,1,2023-W05,Indumentaria,Rosario,Correo Argentino,Entregado,0.76,5553.93,2481.66,3265.34,44.68,7,7,0,True,False
ORD-00222,2023-02-02 06:32:20.068013,2023-02-10 06:32:20.068013,2,1,2023-W05,Electrónica,Rosario,Correo Argentino,Entregado,1.24,183.16,383.08,308.94,209.15,7,8,1,False,False
ORD-00223,2023-02-02 10:02:36.991398,2023-02-10 10:02:36.991398,2,1,2023-W05,Alimentos,Rosario,Andreani,Entregado,2.02,503.54,1454.91,720.25,288.94,5,8,3,False,False
ORD-00224,2023-02-02 13:32:53.914782,2023-02-10 13:32:53.914782,2,1,2023-W05,Ferretería,GBA Oeste,PickIt,Devuelto,1.14,302.07,1396.9,1225.35,462.44,7,8,1,False,True
ORD-00225,2023-02-02 17:03:10.838167,2023-02-06 17:03:10.838167,2,1,2023-W05,Electrónica,CABA,Andreani,En tránsito,1.23,1561.73,311.94,253.61,19.97,5,4,-1,True,False
ORD-00226,2023-02-02 20:33:27.761552,2023-02-04 20:33:27.761552,2,1,2023-W05,Electrónica,Córdoba,OCA,Entregado,1.23,268.03,1639.76,1333.14,611.78,3,2,-1,True,False
ORD-00227,2023-02-03 00:03:44.684936,2023-02-07 00:03:44.684936,2,1,2023-W05,Indumentaria,Rosario,PickIt,Entregado,0.39,3162.87,824.11,2113.1,26.06,3,4,1,False,False
ORD-00228,2023-02-03 03:34:01.608321,2023-02-09 03:34:01.608321,2,1,2023-W05,Indumentaria,Córdoba,Correo Argentino,Demorado,0.27,3654.42,393.85,1458.7,10.78,3,6,3,False,False
ORD-00229,2023-02-03 07:04:18.531706,2023-02-04 07:04:18.531706,2,1,2023-W05,Alimentos,Rosario,Rappi Envíos,En tránsito,0.14,2485.23,569.81,4070.07,22.93,2,1,-1,True,False
ORD-00230,2023-02-03 10:34:35.455091,2023-02-04 10:34:35.455091,2,1,2023-W05,Ferretería,GBA Oeste,Rappi Envíos,Entregado,0.35,535.24,2085.47,5958.49,389.63,2,1,-1,True,False
ORD-00231,2023-02-03 14:04:52.378475,2023-02-06 14:04:52.378475,2,1,2023-W05,Indumentaria,CABA,OCA,En tránsito,1.26,570.03,394.69,313.25,69.24,3,3,0,True,False
ORD-00232,2023-02-03 17:35:09.301860,2023-02-07 17:35:09.301860,2,1,2023-W05,Electrónica,CABA,Andreani,Demorado,2.7,694.61,1247.28,461.96,179.57,2,4,2,False,False
ORD-00233,2023-02-03 21:05:26.225245,2023-02-12 21:05:26.225245,2,1,2023-W05,Ferretería,Rosario,OCA,Entregado,0.63,3311.23,608.89,966.49,18.39,7,9,2,False,False
ORD-00234,2023-02-04 00:35:43.148629,2023-02-09 00:35:43.148629,2,1,2023-W05,Ferretería,GBA Oeste,Rappi Envíos,Entregado,6.57,200.73,531.45,80.89,264.76,3,5,2,False,False
ORD-00235,2023-02-04 04:06:00.072014,2023-02-05 04:06:00.072014,2,1,2023-W05,Electrónica,GBA Norte,Correo Argentino,Cancelado,4.96,1613.44,633.42,127.71,39.26,3,1,-2,True,False
ORD-00236,2023-02-04 07:36:16.995399,2023-02-06 07:36:16.995399,2,1,2023-W05,Indumentaria,Córdoba,Rappi Envíos,Entregado,2.21,431.19,1308.04,591.87,303.36,2,2,0,True,False
ORD-00237,2023-02-04 11:06:33.918783,2023-02-08 11:06:33.918783,2,1,2023-W05,Electrónica,Córdoba,PickIt,Entregado,3.86,720.96,708.8,183.63,98.31,3,4,1,False,False
ORD-00238,2023-02-04 14:36:50.842168,2023-02-05 14:36:50.842168,2,1,2023-W05,Ferretería,GBA Sur,Rappi Envíos,Entregado,1.37,2289.63,377.32,275.42,16.48,2,1,-1,True,False
ORD-00239,2023-02-04 18:07:07.765553,2023-02-05 18:07:07.765553,2,1,2023-W05,Farmacia,GBA Oeste,Rappi Envíos,Demorado,0.11,240.94,2033.29,18484.45,843.9,1,1,0,True,False
ORD-00240,2023-02-04 21:37:24.688937,2023-02-10 21:37:24.688937,2,1,2023-W05,Farmacia,GBA Sur,PickIt,Entregado,7.04,830.69,1418.58,201.5,170.77,7,6,-1,True,False
ORD-00241,2023-02-05 01:07:41.612322,2023-02-07 01:07:41.612322,2,1,2023-W05,Alimentos,Rosario,Andreani,Entregado,0.41,964.07,518.61,1264.9,53.79,2,2,0,True,False
ORD-00242,2023-02-05 04:37:58.535707,2023-02-08 04:37:58.535707,2,1,2023-W05,Electrónica,GBA Sur,Rappi Envíos,Entregado,8.87,1056.38,1257.86,141.81,119.07,3,3,0,True,False
ORD-00243,2023-02-05 08:08:15.459091,2023-02-06 08:08:15.459091,2,1,2023-W05,Electrónica,CABA,OCA,Entregado,2.55,989.12,310.65,121.82,31.41,1,1,0,True,False
ORD-00244,2023-02-05 11:38:32.382476,2023-02-11 11:38:32.382476,2,1,2023-W05,Alimentos,Córdoba,Rappi Envíos,Devuelto,1.09,1913.44,1514.01,1389.0,79.13,7,6,-1,True,True
ORD-00245,2023-02-05 15:08:49.305861,2023-02-09 15:08:49.305861,2,1,2023-W05,Alimentos,GBA Sur,OCA,Demorado,2.05,697.85,949.72,463.28,136.09,3,4,1,False,False
ORD-00246,2023-02-05 18:39:06.229245,2023-02-06 18:39:06.229245,2,1,2023-W05,Alimentos,CABA,PickIt,Entregado,2.09,1580.3,393.29,188.18,24.89,3,1,-2,True,False
ORD-00247,2023-02-05 22:09:23.152630,2023-02-10 22:09:23.152630,2,1,2023-W05,Ferretería,GBA Oeste,Rappi Envíos,Entregado,0.1,1525.14,581.56,5815.6,38.13,5,5,0,True,False
ORD-00248,2023-02-06 01:39:40.076015,2023-02-08 01:39:40.076015,2,1,2023-W06,Electrónica,GBA Sur,PickIt,Entregado,1.32,1459.82,962.4,729.09,65.93,3,2,-1,True,False
ORD-00249,2023-02-06 05:09:56.999399,2023-02-09 05:09:56.999399,2,1,2023-W06,Ferretería,Rosario,PickIt,Entregado,4.04,1859.08,2045.06,506.2,110.0,1,3,2,False,False
ORD-00250,2023-02-06 08:40:13.922784,2023-02-07 08:40:13.922784,2,1,2023-W06,Alimentos,Rosario,Andreani,En tránsito,2.14,1454.01,558.33,260.9,38.4,3,1,-2,True,False
ORD-00251,2023-02-06 12:10:30.846169,2023-02-08 12:10:30.846169,2,1,2023-W06,Electrónica,Rosario,Rappi Envíos,En tránsito,0.84,1002.58,407.71,485.37,40.67,2,2,0,True,False
ORD-00252,2023-02-06 15:40:47.769553,2023-02-10 15:40:47.769553,2,1,2023-W06,Ferretería,Córdoba,OCA,Entregado,1.22,308.29,1362.46,1116.77,441.94,3,4,1,False,False
ORD-00253,2023-02-06 19:11:04.692938,2023-02-09 19:11:04.692938,2,1,2023-W06,Ferretería,GBA Sur,OCA,Entregado,5.96,4260.69,1462.94,245.46,34.34,3,3,0,True,False
ORD-00254,2023-02-06 22:41:21.616323,2023-02-13 22:41:21.616323,2,1,2023-W06,Alimentos,GBA Oeste,Rappi Envíos,Entregado,2.24,5970.74,362.07,161.64,6.06,5,7,2,False,False
ORD-00255,2023-02-07 02:11:38.539707,2023-02-10 02:11:38.539707,2,1,2023-W06,Electrónica,GBA Sur,Andreani,Entregado,2.25,765.55,818.54,363.8,106.92,2,3,1,False,False
ORD-00256,2023-02-07 05:41:55.463092,2023-02-10 05:41:55.463092,2,1,2023-W06,Alimentos,Córdoba,Andreani,Entregado,9.77,1730.92,767.5,78.56,44.34,2,3,1,False,False
ORD-00257,2023-02-07 09:12:12.386477,2023-02-11 09:12:12.386477,2,1,2023-W06,Electrónica,CABA,Andreani,Entregado,1.16,634.21,587.62,506.57,92.65,7,4,-3,True,False
ORD-00258,2023-02-07 12:42:29.309861,2023-02-16 12:42:29.309861,2,1,2023-W06,Farmacia,Córdoba,OCA,Entregado,1.96,533.67,891.75,454.97,167.1,7,9,2,False,False
ORD-00259,2023-02-07 16:12:46.233246,2023-02-16 16:12:46.233246,2,1,2023-W06,Indumentaria,Rosario,PickIt,Entregado,5.01,1159.0,237.21,47.35,20.47,7,9,2,False,False
ORD-00260,2023-02-07 19:43:03.156631,2023-02-08 19:43:03.156631,2,1,2023-W06,Indumentaria,CABA,Andreani,Devuelto,4.27,18168.7,1681.14,393.71,9.25,3,1,-2,True,True
ORD-00261,2023-02-07 23:13:20.080016,2023-02-11 23:13:20.080016,2,1,2023-W06,Indumentaria,Rosario,OCA,Entregado,0.93,5406.44,2472.94,2659.08,45.74,2,4,2,False,False
ORD-00262,2023-02-08 02:43:37.003400,2023-02-14 02:43:37.003400,2,1,2023-W06,Alimentos,GBA Norte,OCA,En tránsito,0.49,4654.24,1640.01,3346.96,35.24,5,6,1,False,False
